id товара из сайта,наименование,ссылка на товар,регулярная цена,промо цена,бренд
600955614,"Карамель Chupa Chups The Best, 120г",https://online.metro-cc.ru/products/120g-karamel-chupa-chups-the-best,107,,CHUPA CHUPS
593795455,"Шоколад N Nature темный с малиной 70%, 80г",https://online.metro-cc.ru/products/80g-shokolad-n-nature-temnyy-70-kakao-s-malinoy,143,134,N NATURE
601245318,"Конфеты Abtey L'original с алкоголем, 108г",https://online.metro-cc.ru/products/108g-konfety-s-alkogolem-abtey-loriginal,599,,ABTEY
251003,"Конфеты Toffifee шоколадные, 250г",https://online.metro-cc.ru/products/toffifee-shokoladnye-250g,419,,TOFFIFEE
604934697,"Набор конфет Toffifee Лес, 250г",https://online.metro-cc.ru/products/nabor-konfet-toffifee-les-250g,519,,TOFFIFEE
661365,"Трюфель Подари с морской солью, 160г",https://online.metro-cc.ru/products/tryufel-podari-s-morskoy-solyu-160g,379,,ПОДАРИ
474600,"Пастила Белевская пастила абрикос, 200г",https://online.metro-cc.ru/products/pastila-belevskaya-abrikos-200g,292,,БЕЛЕВСКАЯ ПАСТИЛА
49088722,"Чипсы Mr Potato Сметана-лук, 160г",https://online.metro-cc.ru/products/160g-chipsy-mr-potato-smetanaluk,299,,MR POTATO
593825,"Печенье Nyakers Original имбирное хрустящее, 150г",https://online.metro-cc.ru/products/pechenye-nyakers-original-imbirnoe-hrustyaschee-150-g,244,,NYAKERS
574705,"Шоколад Alpen Gold Max Fun молочный манго, ананас, маракуя, взрывная карамель и шипучие шарики, 150г",https://online.metro-cc.ru/products/alpen-gold-maxfun-tropicheskij-miks-150g,197,,ALPEN GOLD
5540222,"Шоколад Halloren Royal Mints порционный, 200г",https://online.metro-cc.ru/products/shokolad-halloren-royal-mints-porcionnyj-200g,399,,HALLOREN
581478497,"Вафли Яшкино мягкая карамель-воздушная кукуруза, 1.5кг",https://online.metro-cc.ru/products/15kg-vafli-yashkino-myagkaya-karamelvozdushn-kukuruza,589,,ЯШКИНО
604994103,"Конфеты жевательные Fruittella ксилый микс, 41г",https://online.metro-cc.ru/products/41g-zhev-kon-fruittella-kislyy-miks-233388,50.9,,FRUITTELLA
11725993,"Чипсы Savoursmiths со вкусом говядины вагю и медовой горчицы, 150г",https://online.metro-cc.ru/products/150g-chipsy-savoursmiths-govyadinamedovaya-gorchitsa,479,,SAVOURSMITHS
655836,Мармелад Fruittella 52г,https://online.metro-cc.ru/products/52g-fruittella,60.9,,FRUITTELLA
661535,"Трюфель Подари классический, 160г",https://online.metro-cc.ru/products/tryufel-podari-klassicheskiy-160g,379,,ПОДАРИ
556893,"Конфеты Красный Октябрь Нива, 1кг",https://online.metro-cc.ru/products/niva-1000g,619,,КРАСНЫЙ ОКТЯБРЬ
543676,"Пряники Семейка Озби шоколадные, 2кг",https://online.metro-cc.ru/products/art_65266,399,,СЕМЕЙКА ОЗБИ
458061,"Жевательная резинка Dirol Colors XXL без сахара ассорти Фруктовых вкусов, 19г",https://online.metro-cc.ru/products/dirol-colors-xxl-fruktovaya-19g,55.9,35.9,DIROL
593678,"Шоколад Milka молочный миндаль и лесные ягоды, 85г",https://online.metro-cc.ru/products/shokolad-milka-molochnyj-mindal-lesnye-yagody-85g,109,88.9,MILKA
593658,"Шоколад Milka молочный с добавлением ореховой пасты из фундука и дробленым фундуком, 85г",https://online.metro-cc.ru/products/shokolad-molochnyj-milka-s-dobavleniem-orehovoj-pasty-iz-funduka-droblenym-fundukom-85g,109,88.9,MILKA
177614142,"Шоколад Villars молочный без сахара, 100г",https://online.metro-cc.ru/products/100g-shokolad-villars-molochnyy-bez-sahara,479,,VILLARS
500958798,"Маршмеллоу Guandy Волшебная страна магические косички фруктовые, 200г",https://online.metro-cc.ru/products/200g-marshmellou-guandy-magicheskie-kosichki-fruktovyy,189,,GUANDY
573944252,"Конфеты Красный Октябрь Ирис Золотой ключик, 1кг",https://online.metro-cc.ru/products/1kg-iris-zolotoy-klyuchik-krasnyy-oktyabr,459,,КРАСНЫЙ ОКТЯБРЬ
513903,"Палочки Деревенские Гренки с чесноком, 100г",https://online.metro-cc.ru/products/grenki-dobrynov-palochki-s-chesnokom-100-g,132,,ДЕРЕВЕНСКИЕ ГРЕНКИ
577805,"Фигурка шоколадная Капля Радуги с печеньем Новый Год, 24г",https://online.metro-cc.ru/products/shokolad-kaplya-radugi-figurnyj-s-pechenyem-novogodnyaya-kollekciya-24-g,62.9,,КАПЛЯ РАДУГИ
601245358,"Конфеты Mathez Cointreau Chocolate трюфель с ликером, 250г",https://online.metro-cc.ru/products/250g-konfety-mathez-cointreau-chocolat-tryufel-s-likerom,879,,MATHEZ
597600,"Шоколад Россия Щедрая душа Кофе с молоком молочный, 82г",https://online.metro-cc.ru/products/molochnyj-rossiya-schedraya-dusha-kofe-s-molokom-82g,61.9,54.9,РОССИЯ ЩЕДРАЯ ДУША
202348,"Карамель Рот Фронт Лимончики, 250г",https://online.metro-cc.ru/products/art_271540,110,72.9,РОТ ФРОНТ
656201,"Карамель Chupa Chups Fruit-tella, 17г",https://online.metro-cc.ru/products/17g-ledency-chupa-chups-fruittella-131491,22.49,,CHUPA CHUPS
556842,"Конфеты Красный Октябрь Ромашки, 1кг",https://online.metro-cc.ru/products/romashki-1000g,559,,КРАСНЫЙ ОКТЯБРЬ
538461,"Жевательная резинка Orbit White Bubblemint без сахара, 68г",https://online.metro-cc.ru/products/orbit-bez-sahara-s-aromatom-fruktov-myaty-orbit-belosnezhnyj-68g,212,,ORBIT
490976,"Жевательная резинка Mentos Pure White клубника, 54г",https://online.metro-cc.ru/products/mentos-pure-white-klubnika-54-g,147,,MENTOS
413388574,"RIOBA Шоколад горький с вишней и миндалем, 100г",https://online.metro-cc.ru/products/100g-shokolad-rioba-gorkiy-s-vishney-i-mindalem,111,,RIOBA
601434941,"RIOBA Чипсы нори васаби, 4.5г",https://online.metro-cc.ru/products/45g-chipsy-nori-rioba-vasabi-227268,41.99,,RIOBA
89284,"aro Печенье Лужское Сгущенное молоко, 300г",https://online.metro-cc.ru/products/aro-luzhskoe-sguschennoe-moloko-300g,102,,ARO
508751,"Пастила Белевская пастила яблочная с малиной, 175г",https://online.metro-cc.ru/products/pastila-belevskaya-pastila-yablochnaya-s-malinoj-175g,255,,БЕЛЕВСКАЯ ПАСТИЛА
604949365,"Драже жевательное Jelly Belly Bubble Gum, 70г",https://online.metro-cc.ru/products/70g-drazhe-zhevatelnoe-jelly-belly-bubble-gum,299,,JELLY BELLY
501989273,"Маршмеллоу Guandy мини цветной фруктовый, 200г",https://online.metro-cc.ru/products/200g-marshmellou-guandy-mini-tsvetnoy-fruktovyy,216,,GUANDY
217776101,"Мармелад Sweetbox с игрушкой буба, 10г",https://online.metro-cc.ru/products/10g-marmelad-sweet-box-s-igrushkoy-buba,221,149,SWEETBOX
558501,"Ирис Meller Тирамису, 38г",https://online.metro-cc.ru/products/art_43824,44.99,39.9,MELLER
474708,"Печенье Ванюшкины сладости опята в глазури, 400г",https://online.metro-cc.ru/products/vanyushkiny-sladosti-opyata-v-glazuri-400g,204,,ВАНЮШКИНЫ СЛАДОСТИ
395831,"Набор конфет подарочный Impresso Премиум Спартак черный, 424г",https://online.metro-cc.ru/products/shokoladnye-impresso-spartak-424-g,899,,IMPRESSO
491927926,"Пастила Белевские сладости яблочная, 100г",https://online.metro-cc.ru/products/100g-pastila-belyovskie-sladosti-yablochnaya,159,,БЕЛЕВСКИЕ СЛАДОСТИ
199246,"Жевательная резинка Orbit Ягодный микс, 14г",https://online.metro-cc.ru/products/orbit-yagodnyj-miks-136g-468904,37.49,,ORBIT
264838269,"Шоколад молочный Schogetten Альпийский с фундуком, 100г",https://online.metro-cc.ru/products/100g-shokolad-schogetten-molochnyy-s-orehami,211,,SCHOGETTEN
119029,"Чипсы Lorenz Pomsticks соломкой со вкусом сметаны и специй, 100г",https://online.metro-cc.ru/products/lorenz-pomsticks-solomkoj-so-vkusom-smetany-specij-100g,107,,LORENZ
427833,"Попкорн Gourmet Popcorn Pop! карамель, 150г",https://online.metro-cc.ru/products/popkorn-pop-gourmet-popcorn-karamel-150g,459,,GOURMET POPCORN
550528366,"Вафли Артек плюс глазированные, 3кг",https://online.metro-cc.ru/products/vafli-artek-plyus-glazirovannye-3kg,989,,АРТЕК
560781,"Конфеты Impresso белый шоколад, 424г",https://online.metro-cc.ru/products/impresso-belyj-shokolad-424-g,939,,IMPRESSO
580178,"Снэки Cheetos Сыр кукурузные, 85г",https://online.metro-cc.ru/products/kukuruznye-sneki-cheetos-syr-85-g,86.9,,CHEETOS
595935538,"Конфеты A.Korkunov в темном и молочном шоколаде ореховая коллекция, 165г",https://online.metro-cc.ru/products/165g-konfety-korkunov-temmoloch-shok-orehovaya-kollektsiya,569,329,A.KORKUNOV
573743,"Шоколад Alpen Gold Max Fun молочный c фруктово ягодными кусочками и шипучими рисовыми шариками, 150г",https://online.metro-cc.ru/products/alpen-gold-maxfun-molochnyj-frukty-yagody-150g,197,,ALPEN GOLD
624677,"Конфеты Mamba жевательные кислые, 70г",https://online.metro-cc.ru/products/mamba-zhevatelnye-kislye-70-g,98.9,69.9,MAMBA
612416,"Конфета Mamba 2в1 жевательная, 79г",https://online.metro-cc.ru/products/795g-zhevatelnaya-mamba-2v1,98.9,69.9,MAMBA
60595007,"Шоколад Red Delight молочный с пониженной калорийностью, 85г",https://online.metro-cc.ru/products/85g-shokolad-red-delight-molochnyy,209,139,RED
601434946,"RIOBA Чипсы нори кимчи, 4.5г",https://online.metro-cc.ru/products/45g-chipsy-nori-rioba-kimchi-227272,41.99,,RIOBA
177668964,"Шоколад Villars горький 72%, 100г",https://online.metro-cc.ru/products/100g-shokolad-villars-gorkiy-72,369,,VILLARS
153507648,"Набор подарочный Печенье Oreo с шоколадным и ванильным вкусом, 456г",https://online.metro-cc.ru/products/456g-pn-pechene-oreo-s-shokoladn-i-vaniln-vkusom,349,,OREO
573979152,"Конфеты Красный Октябрь Аленка крем брюле купол, 1кг",https://online.metro-cc.ru/products/1kg-konfety-alenka-krasnyy-oktyabr-krem-bryule-kupol,479,,АЛЕНКА
1464790,"Чипсы Mojno из картофеля грибов шиитаке и лука со сметаной, 75г",https://online.metro-cc.ru/products/chipsy-mojno-kartofel-shriby-luk-75g,140,119,MOJNO
264838274,"Шоколад белый Schogetten Trilogia Noisettes, 100г",https://online.metro-cc.ru/products/100g-shokolad-schogetten-trilogiya,195,,SCHOGETTEN
11725673,"Чипсы Savoursmiths со вкусом сыра чеддер из Сомерсета и лука-шалота, 150г",https://online.metro-cc.ru/products/150g-chipsy-savoursmiths-chedder-i-luk-shalot,479,,SAVOURSMITHS
364878,"Шоколад Lindt Excellence Темный с карамелью и морской солью, 100г",https://online.metro-cc.ru/products/lindt-excellence-temnyj-s-karamelyu-morskoj-solyu-100g,309,,LINDT
604874,"aro Чак-чак, 180г",https://online.metro-cc.ru/products/180g-chak-chak-aro,94.9,,ARO
593792865,"Шоколад N Nature темный какао 70%, 80г",https://online.metro-cc.ru/products/80g-shokolad-n-nature-temnyy-70-kakao,143,134,N NATURE
604908610,"Конфеты Акконд Аккондовская картошка, 500г",https://online.metro-cc.ru/products/konfety-akkond-akkondovskaya-kartoshka-500g,239,,АККОНД
184275,"Карамель Chupa Chups XXL Trio с жевательной резинкой, 29г",https://online.metro-cc.ru/products/ledency-chupa-chups-xxl2000-assorti-29g-19314,32.99,29.9,CHUPA CHUPS
556246,"Батончик Snickers шоколадный, 20г",https://online.metro-cc.ru/products/shokoladnyj-batonchik-snickers-stik-20-g,16.79,,SNICKERS
566656,"Жевательная резинка Mentos Pure fresh виноград, 54г",https://online.metro-cc.ru/products/mentos-pure-fresh-vinograd-54-g,147,,MENTOS
583100,"Шоколад The Belgian белый, 100г",https://online.metro-cc.ru/products/shokolad-the-belgian-belyj-100g,225,,BELGIAN
551569,"Шоколад Red темный апельсин и миндаль без сахара, 26г",https://online.metro-cc.ru/products/temnyj-red-apelsin-mindal-26-g,73.9,50.9,RED
574202,"Чипсы Lay's Stax Пикантная паприка, 140г",https://online.metro-cc.ru/products/lay-039s-stax-pikantnaya-paprika-140g,219,,LAY'S
557512238,"Печенье Юбилейное постное, 268г",https://online.metro-cc.ru/products/268g-pechene-yubileynoe-postnoe,89.9,,ЮБИЛЕЙНОЕ
655741,"Леденцы Chupa Chups Кислорот, 12г",https://online.metro-cc.ru/products/12g-ledency-chupa-chups-kislorot-131449,11.5,9.9,CHUPA CHUPS
601654384,"Конфеты Bucheron Gourmet шоколадные с миндалем, 180г",https://online.metro-cc.ru/products/180g-konfety-bucheron-gourmet-shokoladnye-s-mindalem,609,449,BUCHERON
115380,"Жевательная резинка Dirol Морозная мята без сахара, 14г",https://online.metro-cc.ru/products/dirol-fresh-moroznaya-myata-14-g-469407,32.5,28.9,DIROL
172466,"Конфеты-ракушки Ameri шоколадные с начинкой пралине, 125г",https://online.metro-cc.ru/products/belgijskij-molochnyj-shokolad-ameri-rakushki-125-g,429,,AMERI
171728,"Конфеты Вдохновение шоколадные с миндалем, 150г",https://online.metro-cc.ru/products/vdohnovenie-shokoladnye-s-mindalem-150g,295,,ВДОХНОВЕНИЕ
473105,"Пастила Белевская пастила слива, 200г",https://online.metro-cc.ru/products/pastila-belevskaya-sliva-200g,292,,БЕЛЕВСКАЯ ПАСТИЛА
